title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"Red Kimona, The",1925,77,NA,6.2,41,0,0,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
"Oy, vy, gusi...",1991,88,NA,8.4,5,0,0,0,0,0,0,44.5,24.5,0,44.5,,0,0,0,0,0,0,0
Rocking Silver,1983,94,NA,6,22,0,0,0,14.5,0,34.5,24.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Murders in the Zoo,1933,62,NA,6.9,85,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,0,0,0,0
Extreme Days,2001,93,NA,4.8,342,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,34.5,PG,1,0,1,1,0,0,0
Catorce estaciones,1991,100,NA,4.7,5,24.5,0,24.5,0,44.5,24.5,0,0,0,0,,0,0,0,1,0,0,0
J'ai horreur de l'amour,1997,130,NA,7.4,74,0,4.5,0,4.5,4.5,4.5,14.5,34.5,24.5,4.5,,0,0,0,0,0,0,0
Love in Bloom,1935,75,NA,5,20,0,0,14.5,24.5,14.5,34.5,0,14.5,0,4.5,,0,0,0,0,0,1,0
6 dni strusia,2001,100,NA,5.1,9,0,14.5,14.5,0,24.5,14.5,24.5,24.5,0,0,,0,0,0,0,0,0,0
Spiders II: Breeding Ground,2001,96,NA,3.2,195,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,R,0,0,0,0,0,0,0
Good Girls Go to Paris,1939,75,NA,5.3,6,0,0,0,34.5,0,34.5,34.5,0,0,0,,0,0,1,0,0,0,0
One of Our Dinosaurs Is Missing,1975,100,NA,5.1,206,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Saddle Pals,1947,72,NA,5.9,6,0,0,0,14.5,34.5,14.5,34.5,0,0,0,,0,0,0,0,0,0,0
Menno's Mind,1996,95,NA,4.6,125,4.5,14.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Your Hat,1932,10,NA,8,6,0,0,14.5,0,0,0,45.5,0,0,34.5,,0,0,1,0,0,0,1
Chlebnyy den,1998,55,NA,8.1,12,0,0,4.5,0,0,4.5,14.5,24.5,4.5,34.5,,0,0,0,0,1,0,0
Lorna Doone,1935,90,NA,6.1,13,0,0,0,0,14.5,45.5,24.5,0,0,4.5,,0,0,0,1,0,0,0
"Sounder, Part 2",1976,98,NA,6.2,5,0,0,0,0,24.5,44.5,44.5,0,0,0,,0,0,0,1,0,0,0
Double Deception,2001,87,NA,4.3,43,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,24.5,R,1,0,0,0,0,0,0
Nattevagten,1994,107,NA,7.4,2404,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,,0,0,0,0,0,0,0
"Godson, The",1971,75,NA,4.1,21,34.5,14.5,4.5,4.5,4.5,4.5,24.5,4.5,0,0,,1,0,0,1,0,0,0
"Corpse Came C.O.D., The",1947,87,NA,6.2,17,0,0,0,14.5,14.5,24.5,24.5,14.5,0,4.5,,0,0,1,0,0,0,0
Studie Nr. 5,1930,3,NA,8.4,11,0,0,0,0,4.5,0,14.5,34.5,14.5,14.5,,0,1,0,0,0,0,1
"Miracle des loups, Le",1924,73,NA,9.8,7,0,0,0,0,0,0,0,24.5,14.5,45.5,,0,0,0,0,0,0,0
"Bende van Hiernaast, De",1980,102,NA,6.2,13,4.5,0,0,0,14.5,14.5,34.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Mystery in Mexico,1948,66,NA,5.6,31,0,0,4.5,4.5,14.5,34.5,24.5,4.5,0,4.5,,0,0,0,0,0,0,0
"Mann wie EVA, Ein",1984,87,NA,6.5,28,14.5,4.5,4.5,0,14.5,14.5,14.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Dead Ringers,1988,115,NA,7.1,4308,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Narrow Trail, The",1917,68,NA,9.3,10,0,0,0,0,0,14.5,0,24.5,44.5,34.5,,0,0,0,0,0,0,0
Anything Once,1997,23,NA,4.1,33,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,34.5,14.5,,0,0,1,0,0,0,1
Public Access,1993,90,NA,5.4,275,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
Slam Dance,1987,100,NA,5,318,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
"Bone Snatcher, The",2003,96,6000000,4.1,400,14.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,R,0,0,0,0,0,0,0
Hold On!,1966,85,NA,4.2,27,14.5,0,14.5,24.5,4.5,14.5,4.5,4.5,0,14.5,,0,0,1,0,0,0,0
Shiza,2004,86,NA,6.5,68,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Noodles,2004,5,NA,6.4,6,0,0,0,0,0,34.5,34.5,34.5,0,0,,0,0,0,0,0,0,1
How to Frame a Figg,1971,103,NA,5.8,87,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
"Diagonale du fou, La",1984,95,NA,6.6,109,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Marines in the Making,1942,9,NA,5.7,11,0,0,4.5,0,4.5,45.5,14.5,4.5,0,0,,0,0,0,0,1,0,1
Nothing to Lose,1996,108,200000,4.7,138,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
Postkort fra Mars,2001,27,NA,4,8,14.5,14.5,34.5,14.5,14.5,0,0,14.5,0,0,,0,0,0,1,0,0,1
Hadduta misrija,1982,115,NA,6.6,32,4.5,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Strawberry Fields,1997,90,NA,4.9,27,4.5,4.5,4.5,0,4.5,24.5,14.5,4.5,14.5,14.5,,0,0,0,0,0,0,0
"Man with Two Faces, The",1934,73,NA,5.3,41,4.5,4.5,4.5,4.5,14.5,34.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Naked Runner, The",1967,101,NA,5.3,100,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Mob Law: A Film Portrait of Oscar Goodman,1998,90,NA,8,7,0,14.5,0,0,0,0,0,14.5,45.5,14.5,,0,0,0,0,0,0,0
Bloodthirsty,1999,98,NA,3.4,49,14.5,14.5,14.5,14.5,14.5,14.5,0,4.5,0,14.5,,0,0,0,0,0,0,0
In Search of Anna,1978,91,NA,5.7,16,4.5,0,0,14.5,14.5,34.5,0,4.5,14.5,14.5,,0,0,0,1,0,0,0
Ranjena zemlja,1999,94,NA,2.5,23,45.5,14.5,0,4.5,4.5,4.5,0,4.5,4.5,14.5,,0,0,0,1,0,0,0
"Mort qui tue, Le",1913,90,NA,8.1,32,0,0,0,0,0,4.5,14.5,34.5,24.5,14.5,,0,0,0,1,0,0,0
"Komissa tis Kerkyras, I",1972,83,NA,3.9,11,0,14.5,4.5,0,34.5,0,14.5,4.5,4.5,0,,0,0,1,0,0,0,0
Edwurd Fudwupper Fibbed Big,2000,7,NA,8.1,12,14.5,0,0,0,4.5,4.5,0,4.5,4.5,45.5,,0,1,1,0,0,0,1
Dancing Sweeties,1930,62,NA,4.4,11,14.5,0,4.5,4.5,24.5,14.5,14.5,0,0,0,,0,0,1,1,0,1,0
Crackerjack,1994,96,NA,3.7,177,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
Mutiny,1998,27,NA,5.2,11,0,0,4.5,0,0,4.5,0,24.5,14.5,34.5,,0,0,0,0,0,0,1
Strangeland,1998,92,2000000,4.4,1179,14.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,14.5,R,0,0,0,0,0,0,0
Snakeskin,2001,94,NA,5.6,155,4.5,4.5,4.5,4.5,4.5,14.5,24.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
All the Brothers Were Valiant,1953,101,NA,6.2,114,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Cyrano et d'Artagnan,1963,120,NA,6.2,19,0,0,4.5,4.5,14.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,0,0,0,0
