title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Lucky Jordan,1942,84,NA,6.7,24,4.5,0,0,0,14.5,14.5,24.5,14.5,14.5,14.5,,0,0,1,1,0,0,0
"Alamo, The",2004,137,95000000,5.9,3060,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,PG-13,1,0,0,1,0,0,0
Samson og Sally,1984,63,NA,7.4,64,4.5,0,0,4.5,0,4.5,24.5,24.5,14.5,24.5,,0,0,0,0,0,0,0
"Afrodite, dea dell'amore",1958,86,NA,5,11,0,0,4.5,14.5,0,34.5,0,4.5,0,24.5,,0,0,0,1,0,0,0
Praise,1998,98,NA,7,217,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,4.5,,0,0,0,1,0,0,0
Across the Atlantic,2003,54,NA,7.3,12,0,0,0,0,0,4.5,45.5,44.5,0,0,,0,0,0,0,1,0,0
"Frontier Flirtation; or, How the Tenderfoot Won Out, A",1903,1,NA,4.7,13,0,0,34.5,0,4.5,34.5,24.5,0,0,0,,0,0,1,0,0,0,1
Celuloza,1954,120,NA,6.8,5,0,0,0,0,44.5,0,24.5,0,0,44.5,,0,0,0,0,0,0,0
Vidheyan,1994,112,NA,4.6,13,14.5,0,0,4.5,0,4.5,0,14.5,14.5,34.5,,0,0,0,1,0,0,0
"Pacco, doppio pacco e contropaccotto",1993,118,NA,7.5,12,0,0,0,4.5,4.5,4.5,4.5,45.5,0,4.5,,0,0,0,0,0,0,0
Little Rural Riding Hood,1949,6,NA,7.7,65,4.5,0,4.5,0,4.5,4.5,14.5,24.5,14.5,34.5,,0,1,1,0,0,0,1
"Vie continue, La",1981,93,NA,6.1,11,0,4.5,0,14.5,14.5,4.5,4.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Eat the Peach,1986,90,NA,5.2,72,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Aldous Huxley: The Gravity of Light,1996,70,NA,4.9,16,0,0,14.5,4.5,14.5,24.5,4.5,0,4.5,24.5,,0,0,0,0,1,0,0
Ghosts of the Abyss,2003,43,13000000,6.6,664,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,PG,0,0,0,0,1,0,0
Hodja fra Pjort,1985,76,NA,5.2,34,14.5,0,4.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Heartbreak Kid, The",1972,106,NA,6.5,389,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,14.5,,0,0,1,0,0,1,0
"Albatros, L'",1971,92,NA,6.2,11,4.5,0,4.5,4.5,14.5,0,24.5,14.5,0,4.5,,0,0,0,0,0,0,0
Franco: ese hombre,1964,103,NA,1.8,18,45.5,0,14.5,0,4.5,0,0,0,14.5,14.5,,0,0,0,0,1,0,0
Convict 13,1920,20,NA,7.4,166,0,0,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,,0,0,1,0,0,0,1
Mathe paidi mou grammata,1981,96,NA,8.4,55,4.5,0,0,4.5,4.5,4.5,14.5,4.5,14.5,45.5,,0,0,1,1,0,0,0
Last Woman on Earth,1960,71,NA,4.2,115,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Doc Hollywood,1991,104,NA,5.8,6398,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,1,0
"Me, Natalie",1969,111,NA,6.2,133,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,,0,0,1,1,0,0,0
Frontier Marshal,1939,71,NA,6.7,26,0,4.5,4.5,0,4.5,14.5,34.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
"Beast of the City, The",1932,86,230000,7.3,112,4.5,4.5,4.5,4.5,4.5,4.5,34.5,34.5,14.5,4.5,,0,0,0,1,0,0,0
Moonshine Mountain,1964,90,45000,1.8,20,44.5,0,4.5,4.5,0,14.5,4.5,4.5,0,34.5,,0,0,1,1,0,0,0
"Doolins of Oklahoma, The",1949,90,NA,6.1,28,0,0,4.5,4.5,24.5,14.5,24.5,14.5,0,4.5,,0,0,0,0,0,0,0
Bokseri idu u raj,1967,88,NA,8.4,5,0,0,0,0,0,0,0,44.5,44.5,24.5,,0,0,1,0,0,0,0
40 Days of Musa Dagh,1982,143,NA,7.5,16,14.5,0,4.5,0,0,0,14.5,0,14.5,45.5,,0,0,0,1,0,0,0
Tortilla Flaps,1958,6,NA,6.6,12,0,0,0,14.5,0,14.5,24.5,14.5,4.5,14.5,,0,1,1,0,0,0,1
Flesh and the Spur,1957,78,NA,5.7,10,14.5,0,0,44.5,0,24.5,24.5,0,0,14.5,,0,0,0,0,0,0,0
Jungle Drums,1943,8,NA,6.4,44,4.5,4.5,4.5,0,4.5,24.5,24.5,14.5,14.5,4.5,,0,1,0,0,0,0,1
Tarantula,1955,80,NA,6.3,769,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
I Was Framed,1942,61,NA,4.6,10,0,0,24.5,14.5,64.5,14.5,0,0,0,0,,0,0,0,1,0,0,0
Tokyo Mafia: Battle for Shinjuku,1996,85,NA,5.3,8,14.5,0,14.5,0,0,14.5,24.5,14.5,0,24.5,,0,0,0,0,0,0,0
Nate and Hayes,1983,99,NA,5.8,304,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Hoop Dreams,1994,170,700000,7.9,4668,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,0,1,0,0
"Beaver Trilogy, The",2001,83,NA,7.1,73,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,34.5,,0,0,1,0,1,0,0
Mr. Nanny,1993,84,NA,3,1607,34.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Traveling Saleslady,1935,65,NA,6,13,0,0,0,0,14.5,24.5,34.5,14.5,0,4.5,,0,0,1,0,0,0,0
Shankarabharanam,1979,143,NA,4.4,33,4.5,0,0,0,0,0,4.5,4.5,14.5,64.5,,0,0,0,1,0,0,0
Alien Blood,1999,80,NA,3,60,34.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
"Tiger Woman, The",1944,196,NA,7.2,23,0,0,0,4.5,0,14.5,14.5,4.5,34.5,14.5,,0,0,0,0,0,0,0
Speaking of Sex,2001,97,NA,6,424,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,1,0
Royal Cat Nap,1958,7,NA,5.8,26,0,4.5,4.5,0,4.5,24.5,34.5,4.5,0,4.5,,0,1,1,0,0,0,1
Late Breaking News,2004,86,NA,9,9,0,0,0,0,0,0,0,24.5,45.5,24.5,,0,0,0,0,1,0,0
Helden in Tirol,1998,108,NA,5.6,75,4.5,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,34.5,,0,0,1,0,0,0,0
Hair Show,2004,105,NA,2.6,33,34.5,4.5,4.5,4.5,0,0,4.5,14.5,4.5,34.5,PG-13,0,0,1,0,0,1,0
Mo him wong,1996,87,NA,5.8,237,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,,1,0,0,0,0,0,0
"Jueves, milagro, Los",1957,85,NA,7.2,66,0,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Asignatura aprobada,1987,94,NA,4,21,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,,0,0,0,0,0,0,0
Hothouse Rose II,1992,86,NA,8,9,0,0,14.5,14.5,14.5,0,24.5,0,24.5,24.5,,0,0,0,0,0,0,0
Triti kai 13,1963,95,NA,7.3,6,0,0,0,14.5,0,34.5,14.5,0,14.5,14.5,,0,0,1,0,0,0,0
"Chinese Ring, The",1947,68,NA,5.8,18,0,4.5,0,14.5,24.5,14.5,14.5,0,4.5,24.5,,0,0,0,1,0,0,0
Benjamin Smoke,2000,72,NA,5.7,62,4.5,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,0,1,0,0
Ek Din Pratidin,1979,95,NA,9,9,0,0,0,0,0,0,24.5,14.5,14.5,45.5,,0,0,0,0,0,0,0
Chemmeen,1965,140,NA,6.4,19,0,0,4.5,0,0,14.5,0,24.5,4.5,45.5,,0,0,0,0,0,0,0
Private Lives,1931,84,NA,6.8,134,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,1,0,0,0
Umi wa miteita,2002,119,NA,6.8,254,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,1,0,1,0
Avatars,2001,5,20000,3.3,7,14.5,14.5,0,0,0,14.5,0,24.5,0,24.5,,1,0,0,0,0,0,1
Eroica,1957,87,NA,7.4,48,0,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,1,1,0,0,0
"Desert Rats, The",1953,88,NA,6.8,387,0,4.5,4.5,4.5,4.5,24.5,44.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Instante en la vida ajena, Un",2003,80,NA,6.1,8,0,0,0,0,14.5,14.5,24.5,14.5,24.5,14.5,,0,0,0,0,1,0,0
"Woman of Experience, A",1931,74,NA,6.3,17,0,0,4.5,4.5,24.5,4.5,24.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
