title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Dansen med Regitze,1989,102,NA,7.4,120,4.5,4.5,0,0,4.5,4.5,24.5,34.5,14.5,14.5,,0,0,0,0,0,0,0
Modern Times,1936,87,1500000,8.5,10326,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,,0,0,1,0,0,0,0
Catalina Caper,1967,84,NA,2.1,238,44.5,24.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Gran fiesta, La",1985,101,NA,6.4,24,4.5,4.5,0,4.5,4.5,4.5,4.5,4.5,24.5,34.5,,0,0,0,1,0,0,0
Razbunarea haiducilor,1968,95,NA,8.4,8,0,0,0,0,0,14.5,14.5,0,34.5,34.5,,1,0,0,0,0,0,0
Kadhal Konden,2003,150,NA,8.5,6,0,0,0,0,0,0,14.5,45.5,0,34.5,,0,0,0,1,0,0,0
In the Sweet Pie and Pie,1941,18,NA,8.5,69,0,0,0,0,0,4.5,14.5,14.5,24.5,34.5,,0,0,1,0,0,0,1
Nueve cartas a Berta,1966,90,NA,5.8,13,0,0,0,4.5,0,24.5,0,34.5,34.5,4.5,,0,0,0,1,0,0,0
Sade,2000,106,NA,6.4,390,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Ansiktet,1958,107,NA,7.5,571,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
Santa Claus,1959,94,NA,2,276,45.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Hawaiian Aye Aye,1964,6,NA,6.2,20,0,0,4.5,14.5,14.5,34.5,24.5,14.5,0,0,,0,1,1,0,0,0,1
Take Me Out to the Ball Game,1949,93,1725970,6.8,386,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,14.5,,0,0,1,0,0,0,0
"Singing Sheriff, The",1944,63,NA,6,6,0,0,14.5,0,14.5,34.5,34.5,0,0,0,,0,0,1,0,0,0,0
Daffy Doodles,1946,7,NA,7.4,49,0,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,1,1,0,0,0,1
Going Berserk,1983,85,NA,4.6,187,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
"Tifoso, l'arbitro e il calciatore, Il",1983,93,NA,6,18,14.5,4.5,4.5,14.5,4.5,4.5,14.5,4.5,14.5,24.5,,0,0,0,0,0,0,0
All Through the Night,1942,107,750000,7,361,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,1,0,1,1,0,0,0
Alien Predator,1987,90,NA,3.1,137,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Star Wars: Episode V - The Empire Strikes Back,1980,129,18000000,8.8,103706,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,PG,1,0,0,0,0,0,0
Vet!,2003,10,NA,6.8,9,0,14.5,0,14.5,0,14.5,45.5,0,0,14.5,,0,0,0,0,0,0,1
"Muertos, Los",2004,78,NA,5.4,67,14.5,4.5,4.5,4.5,14.5,14.5,4.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Win a Date with Tad Hamilton!,2004,95,24000000,5.8,2933,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,PG-13,0,0,1,0,0,1,0
"Jardinier d'Argenteuil, Le",1966,86,NA,5.5,19,0,14.5,4.5,0,14.5,24.5,14.5,24.5,0,4.5,,0,0,1,0,0,0,0
Sinkin' in the Bathtub,1930,8,NA,4.8,14,14.5,4.5,14.5,4.5,14.5,34.5,4.5,0,0,0,,0,1,1,0,0,0,1
Miss Caribe,1988,90,NA,6.3,19,14.5,0,0,4.5,14.5,0,24.5,44.5,0,0,,0,0,1,0,0,0,0
I'm Insured,1916,3,NA,6.2,22,0,0,4.5,4.5,4.5,34.5,24.5,14.5,0,4.5,,0,1,0,0,0,0,1
Rover Dangerfield,1991,74,NA,5.2,187,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,1,1,0,0,0,0
Leily Ba Man Ast,1996,95,NA,8.1,20,0,0,0,0,0,4.5,4.5,14.5,34.5,44.5,,0,0,0,0,0,0,0
Da Jue Zhan III: Ping Jin Zhan Yi,1990,218,NA,7.2,6,0,0,0,0,14.5,14.5,14.5,0,34.5,14.5,,0,0,0,1,0,0,0
Nekrolog,2000,34,NA,3.6,5,24.5,0,0,0,44.5,0,24.5,24.5,0,0,,0,0,0,0,0,0,1
Jack-Wabbit and the Beanstalk,1943,7,NA,7.4,37,0,0,0,4.5,4.5,0,34.5,34.5,4.5,14.5,,0,1,1,0,0,0,1
Nicholas and Alexandra,1971,189,NA,6.8,459,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Ambizioso, L'",1975,102,NA,8.6,8,0,0,0,0,14.5,0,14.5,14.5,14.5,45.5,,0,0,0,0,0,0,0
Ask a Policeman,1938,83,NA,7.3,110,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,34.5,,0,0,1,0,0,0,0
Zigzag udachi,1968,88,NA,6.9,41,4.5,0,0,0,4.5,4.5,24.5,24.5,4.5,24.5,,0,0,1,0,0,0,0
"Gentleman d'Epsom, Le",1962,84,NA,5.5,65,4.5,4.5,4.5,4.5,14.5,24.5,4.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Jagadeka Veerudu Attilokasundari,1990,153,NA,5.6,12,0,0,0,14.5,0,14.5,0,4.5,24.5,34.5,,1,0,1,1,0,1,0
Ruka,1965,18,NA,8.7,39,4.5,4.5,0,0,0,4.5,14.5,14.5,24.5,44.5,,0,1,1,0,0,0,1
Teufel in Seide,1956,106,NA,5.2,5,0,0,0,0,64.5,24.5,24.5,0,0,0,,0,0,0,1,0,0,0
"Erika und Klaus Mann Story, Die",2000,85,NA,6.6,40,0,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Sept jours ailleurs,1968,100,NA,6.2,11,4.5,0,0,0,4.5,0,4.5,4.5,14.5,44.5,,0,0,0,1,0,0,0
Jaune le soleil,1972,100,NA,5.2,5,24.5,0,0,0,0,0,0,24.5,64.5,0,,0,0,0,0,0,0,0
"Retour des charlots, Le",1992,90,NA,1.6,15,44.5,34.5,0,0,0,0,14.5,0,0,14.5,,0,0,1,0,0,0,0
Her Crowning Glory,1911,14,NA,6,29,0,0,0,24.5,24.5,14.5,24.5,14.5,4.5,0,,0,0,1,0,0,0,1
Hukkle,2002,75,100000,7.1,433,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Gosford Park,2001,137,15000000,7.3,16831,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,1,0,0,0
Now I'll Tell,1934,72,NA,5.2,17,4.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Pillow of Death,1945,66,NA,5.8,10,0,0,14.5,0,34.5,34.5,24.5,0,0,14.5,,0,0,0,0,0,0,0
Atarashii kamisama,1999,99,NA,9,9,0,0,0,0,0,0,14.5,24.5,24.5,44.5,,0,0,1,0,1,0,0
Invisible Temptation,1996,85,NA,3.8,22,14.5,4.5,0,14.5,0,14.5,24.5,4.5,0,14.5,,0,0,0,1,0,0,0
Cry of Battle,1963,99,NA,5.3,31,0,4.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,,1,0,0,1,0,0,0
"Indische Grabmal: Der Tiger von Eschnapur, Das",1921,93,NA,7.3,72,4.5,0,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
Martial Law II: Undercover,1992,87,NA,3.9,41,14.5,4.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
"Eternal Sea, The",1955,103,NA,7.2,19,0,0,0,4.5,14.5,4.5,14.5,24.5,0,34.5,,0,0,0,1,0,0,0
Jiyuan qiaohe,2000,100,NA,6.3,78,14.5,0,4.5,4.5,14.5,4.5,24.5,14.5,14.5,4.5,,0,0,1,0,0,1,0
Fortunes of War,1993,107,NA,5.2,48,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
Oz,1980,25,NA,4.6,5,24.5,0,24.5,0,44.5,0,24.5,0,0,0,,0,1,0,0,0,0,1
Gyakufunsha kazoku,1984,106,NA,7.8,49,4.5,0,0,0,4.5,4.5,4.5,24.5,24.5,34.5,,0,0,0,0,0,0,0
Pencil Mania,1932,7,NA,5.9,10,0,14.5,0,24.5,0,34.5,14.5,34.5,0,0,,0,1,1,0,0,0,1
Vrooom Vroom Vrooom,1995,29,NA,2.3,45,74.5,14.5,4.5,4.5,0,4.5,4.5,0,0,4.5,,0,0,0,0,0,0,1
My Girl,1991,102,16500000,6.3,5591,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,1,0,1,0
